id,tipo,estado,oferta,precio,moneda,nro_ambientes,nro_banios,zona,ciudad,area_m2,latitud,longitud
CAS00001,casa,disponible,alquiler,2500.0,dolar,4,6,Aranjuez,La Paz,450.0,-16.556362,-68.109787
DEP00001,departamento,disponible,alquiler,650.0,dolar,3,3,Calacoto,La Paz,160.0,-16.541677,-68.083839
TER00001,terreno,disponible,venta,85500.0,dolar,0,0,Mallasilla,La Paz,310.0,-16.566319,-68.100128
CAS00002,casa,disponible,venta,280000.0,dolar,4,5,Mallasa,La Paz,350.0,-16.58375,-68.078125
PAR00001,parqueo,disponible,venta,9000.0,dolar,0,0,San Jorge,La Paz,10.0,-16.513435,-68.120384
CAS00003,casa,disponible,alquiler,2500.0,dolar,5,4,Obrajes,La Paz,260.0,-16.524572,-68.113152
CAS00004,casa,disponible,venta,768000.0,dolar,5,6,Auquisamaña,La Paz,475.0,-16.548054,-68.069832
DEP00002,departamento,disponible,alquiler,570.0,dolar,2,3,Calacoto,La Paz,150.0,-16.539167,-68.074059
CAS00005,casa,disponible,venta,350000.0,dolar,4,5,Río Abajo,La Paz,393.0,-16.594164,-68.071121
DEP00003,departamento,disponible,venta,155000.0,dolar,3,3,Achumani,La Paz,103.0,-16.519627,-68.06356
CAS00006,casa,disponible,venta,460000.0,dolar,3,3,Achumani,La Paz,547.0,-16.517569,-68.062363
DEP00004,departamento,disponible,alquiler,1500.0,dolar,3,5,Achumani,La Paz,220.0,-16.529913,-68.073952
OFI00001,oficina,disponible,venta,220000.0,dolar,5,3,Sopocachi,La Paz,221.0,-16.512682,-68.12532
LOC00001,local comercial,disponible,venta,224000.0,dolar,2,4,Achumani,La Paz,168.0,-16.518681,-68.056099
CAS00007,casa,disponible,venta,160000.0,dolar,5,5,Achumani,La Paz,367.0,-16.51189,-68.065796
DEP00005,departamento,disponible,alquiler,550.0,dolar,3,4,Calacoto,La Paz,157.0,-16.538263,-68.079208
DEP00006,departamento,disponible,venta,136400.0,dolar,3,3,Achumani,La Paz,125.0,-16.513908,-68.05912
OFI00002,oficina,disponible,alquiler,980.0,dolar,1,1,San Jorge,La Paz,157.0,-16.509956,-68.124435
CAS00008,casa,disponible,alquiler,1300.0,dolar,3,4,Auquisamaña,La Paz,320.0,-16.548332,-68.069252
DEP00007,departamento,disponible,alquiler,570.0,dolar,2,2,Calacoto,La Paz,120.0,-16.539497,-68.078262
CAS00009,casa,disponible,alquiler,500.0,dolar,2,2,Achumani,La Paz,120.0,-16.510698,-68.058052
DEP00008,departamento,disponible,alquiler,2200.0,dolar,4,5,Achumani,La Paz,241.0,-16.526087,-68.065689
LOC00002,local comercial,disponible,alquiler,2100.0,dolar,1,3,Calacoto,La Paz,196.0,-16.54501,-68.084526
DEP00009,departamento,disponible,venta,172000.0,dolar,4,3,Sopocachi,La Paz,155.0,-16.51082,-68.126396
OFI00003,oficina,disponible,alquiler,430.0,dolar,1,1,San Jorge,La Paz,60.0,-16.51193,-68.121948
CAS00010,casa,disponible,alquiler,700.0,dolar,1,1,Achumani,La Paz,20.0,-16.53018,-68.069916
CAS00011,casa,disponible,alquiler,2000.0,dolar,4,6,Irpavi,La Paz,430.0,-16.521395,-68.087128
DEP00010,departamento,disponible,venta,135000.0,dolar,2,3,San Miguel,La Paz,115.0,-16.542953,-68.079849
DEP00011,departamento,disponible,venta,107900.0,dolar,2,2,Cota Cota,La Paz,102.0,-16.541842,-68.066032
OFI00004,oficina,disponible,venta,184000.0,dolar,5,2,Centro,La Paz,122.0,-16.500656,-68.133301
DEP00012,departamento,disponible,alquiler,350.0,dolar,1,1,Calacoto,La Paz,64.0,-16.538921,-68.07328
CAS00012,casa,disponible,alquiler,1200.0,dolar,3,6,Achumani,La Paz,400.0,-16.521067,-68.064873
DEP00013,departamento,disponible,alquiler,1500.0,dolar,3,5,Calacoto,La Paz,235.0,-16.54044,-68.088104
DEP00014,departamento,disponible,alquiler,1800.0,dolar,3,4,Calacoto,La Paz,260.0,-16.541471,-68.087105
CAS00013,casa,disponible,alquiler,1100.0,dolar,3,4,Achumani,La Paz,230.0,-16.523331,-68.065109
CAS00014,casa,disponible,venta,125000.0,dolar,3,3,Río Abajo,La Paz,220.0,-16.602203,-68.065567
CAS00015,casa,disponible,venta,695000.0,dolar,7,6,Achumani,La Paz,791.0,-16.518805,-68.063904
TER00002,terreno,disponible,venta,265000.0,dolar,0,0,Irpavi,La Paz,2000.0,-16.502714,-68.080948
CAS00016,casa,disponible,venta,190000.0,dolar,3,3,Koani,La Paz,240.0,-16.527349,-68.078781
CAS00017,casa,disponible,venta,510000.0,dolar,5,4,Achumani,La Paz,383.0,-16.536989,-68.081161
DEP00015,departamento,disponible,alquiler,850.0,dolar,2,2,Calacoto,La Paz,106.0,-16.537645,-68.078308
DEP00016,departamento,disponible,venta,98000.0,dolar,2,2,Sopocachi,La Paz,89.0,-16.516087,-68.129997
DEP00017,departamento,disponible,venta,105000.0,dolar,1,1,La Florida,La Paz,65.0,-16.548426,-68.087814
CAS00018,casa,disponible,venta,1000000.0,dolar,5,9,Río Abajo,La Paz,993.0,-16.60766,-68.070366
DEP00018,departamento,disponible,venta,135000.0,dolar,3,3,Miraflores,La Paz,118.0,-16.488476,-68.125191
LOC00003,local comercial,disponible,venta,213000.0,dolar,2,4,Achumani,La Paz,165.0,-16.518517,-68.055687
DEP00019,departamento,disponible,alquiler,500.0,dolar,1,1,Los Pinos,La Paz,48.0,-16.538921,-68.076202
OFI00005,oficina,disponible,alquiler,2500.0,dolar,12,6,Obrajes,La Paz,300.0,-16.529707,-68.101433
DEP00020,departamento,disponible,venta,200000.0,dolar,3,4,Obrajes,La Paz,131.0,-16.528753,-68.102844
DEP00021,departamento,disponible,venta,44444.0,dolar,1,1,Chasquipampa,La Paz,33.0,-16.537891,-68.039955
TER00003,terreno,disponible,venta,62000.0,dolar,0,0,Seguencoma,La Paz,300.0,-16.548979,-68.09787
DEP00022,departamento,disponible,venta,59500.0,dolar,2,1,Pampahasi,La Paz,70.0,-16.48971,-68.096176
CAS00019,casa,disponible,venta,470000.0,dolar,4,6,Achumani,La Paz,536.0,-16.523247,-68.068283
CAS00020,casa,disponible,venta,980000.0,dolar,4,6,San Alberto,La Paz,591.0,-16.529499,-68.091774
DEP00023,departamento,disponible,venta,110000.0,dolar,2,2,Achumani,La Paz,93.0,-16.516253,-68.063477
DEP00024,departamento,disponible,venta,125000.0,dolar,2,2,Irpavi,La Paz,85.0,-16.529705,-68.087044
DEP00025,departamento,disponible,alquiler,419.0,dolar,2,2,San Jorge,La Paz,116.0,-16.514585,-68.119461
DEP00026,departamento,disponible,alquiler,380.0,dolar,3,3,San Miguel,La Paz,122.0,-16.540249,-68.079994
DEP00027,departamento,disponible,alquiler,750.0,dolar,3,4,Calacoto,La Paz,153.0,-16.539621,-68.084335
DEP00028,departamento,disponible,venta,120000.0,dolar,2,3,Obrajes,La Paz,95.0,-16.525839,-68.108131
DEP00029,departamento,disponible,venta,434000.0,dolar,4,5,Calacoto,La Paz,365.0,-16.539722,-68.082428
CAS00021,casa,disponible,venta,595000.0,dolar,4,7,Calacoto,La Paz,526.0,-16.538263,-68.076462
DEP00030,departamento,disponible,alquiler,900.0,dolar,3,3,Calacoto,La Paz,110.0,-16.540319,-68.086159
DEP00031,departamento,disponible,alquiler,460.0,dolar,2,3,Calacoto,La Paz,88.0,-16.537727,-68.074402
DEP00032,departamento,disponible,venta,192300.0,dolar,3,4,Calacoto,La Paz,177.0,-16.543858,-68.083328
DEP00033,departamento,disponible,alquiler,570.0,dolar,3,4,Los Pinos,La Paz,120.0,-16.54431,-68.073204
DEP00034,departamento,disponible,alquiler,600.0,dolar,2,2,San Miguel,La Paz,98.0,-16.544024,-68.077873
TER00004,terreno,disponible,venta,76169.0,dolar,0,0,Irpavi,La Paz,1000.0,-16.503023,-68.089081
DEP00035,departamento,disponible,venta,44444.0,dolar,1,1,El Pedregal,La Paz,333.0,-16.547882,-68.051529
LOC00004,local comercial,disponible,venta,40824.0,dolar,1,1,Achumani,La Paz,46.0,-16.519587,-68.053566
DEP00036,departamento,disponible,anticretico,85000.0,dolar,3,3,Centro,La Paz,155.0,-16.48745,-68.140129
EDI00001,edificio,disponible,venta,3500000.0,dolar,10,10,Centro,La Paz,2510.0,-16.496975,-68.135017
CAS00022,casa,disponible,alquiler,1150.0,dolar,4,6,Mallasilla,La Paz,450.0,-16.56739,-68.103432
DEP00037,departamento,disponible,alquiler,600.0,dolar,2,2,San Jorge,La Paz,80.0,-16.51226,-68.122375
DEP00038,departamento,disponible,alquiler,790.0,dolar,3,3,Calacoto,La Paz,110.0,-16.540319,-68.083755
DEP00039,departamento,disponible,venta,245000.0,dolar,3,4,Achumani,La Paz,153.0,-16.523638,-68.068024
DEP00040,departamento,disponible,venta,72500.0,dolar,3,2,Seguencoma,La Paz,103.0,-16.537479,-68.097122
CAS00023,casa,disponible,alquiler,1500.0,dolar,4,8,Achumani,La Paz,450.0,-16.509586,-68.055412
DEP00041,departamento,disponible,alquiler,950.0,dolar,3,3,Calacoto,La Paz,231.0,-16.540937,-68.087143
DEP00042,departamento,disponible,venta,85000.0,dolar,2,1,Achumani,La Paz,60.0,-16.523413,-68.054382
CAS00024,casa,disponible,venta,800000.0,dolar,6,7,Cota Cota,La Paz,770.0,-16.539701,-68.057274
DEP00043,departamento,disponible,venta,499000.0,dolar,4,5,Obrajes,La Paz,312.0,-16.525263,-68.112938
DEP00044,departamento,disponible,alquiler,500.0,dolar,3,3,Sopocachi,La Paz,105.0,-16.511799,-68.126427
CAS00025,casa,disponible,venta,490000.0,dolar,4,5,Río Abajo,La Paz,520.0,-16.621616,-68.056526
DEP00045,departamento,disponible,venta,250000.0,dolar,4,4,Achumani,La Paz,220.0,-16.516705,-68.060944
TER00005,terreno,disponible,venta,77000.0,dolar,0,0,Achumani,La Paz,352.0,-16.520285,-68.051888
CAS00026,casa,disponible,alquiler,4000.0,dolar,5,2,San Miguel,La Paz,409.0,-16.542604,-68.077896
DEP00046,departamento,disponible,venta,128000.0,dolar,3,3,Bella Vista,La Paz,131.0,-16.534395,-68.09446
DEP00047,departamento,disponible,venta,55555.0,dolar,1,1,Centro,La Paz,55.0,-16.4858,-68.137001
DEP00048,departamento,disponible,venta,112600.0,dolar,2,2,Los Pinos,La Paz,82.0,-16.543591,-68.071548
OFI00006,oficina,disponible,alquiler,800.0,dolar,5,2,San Miguel,La Paz,120.0,-16.541225,-68.079292
CAS00027,casa,disponible,venta,320000.0,dolar,7,5,Achumani,La Paz,524.0,-16.521355,-68.059059
CAS00028,casa,disponible,alquiler,2400.0,dolar,6,4,Achumani,La Paz,520.0,-16.530653,-68.074036
DEP00049,departamento,disponible,venta,122500.0,dolar,2,2,San Miguel,La Paz,95.0,-16.545258,-68.078819
CAS00029,casa,disponible,venta,130000.0,dolar,3,2,Los Pinos,La Paz,103.0,-16.542992,-68.074318
DEP00050,departamento,disponible,alquiler,325.0,dolar,1,1,San Miguel,La Paz,46.0,-16.544518,-68.078903
CAS00030,casa,disponible,alquiler,1600.0,dolar,3,6,Achumani,La Paz,421.0,-16.512035,-68.059189
CAS00031,casa,disponible,venta,650000.0,dolar,4,7,Auquisamaña,La Paz,554.0,-16.549206,-68.074097
DEP00051,departamento,disponible,anticretico,35000.0,dolar,3,2,Irpavi,La Paz,92.0,-16.50477,-68.083435
CAS00032,casa,disponible,venta,620000.0,dolar,9,7,Sopocachi,La Paz,455.0,-16.514194,-68.133347
DEP00052,departamento,disponible,venta,135000.0,dolar,2,2,Achumani,La Paz,95.0,-16.514606,-68.059273
TER00006,terreno,disponible,venta,431000.0,dolar,0,0,Sopocachi,La Paz,344.0,-16.513639,-68.129417
DEP00053,departamento,disponible,alquiler,500.0,dolar,3,4,Calacoto,La Paz,155.0,-16.538509,-68.073799
CAS00033,casa,disponible,venta,499000.0,dolar,6,8,Calacoto,La Paz,405.0,-16.539249,-68.074059
DEP00054,departamento,disponible,venta,98500.0,dolar,2,1,Irpavi,La Paz,112.0,-16.526249,-68.086182
TER00007,terreno,disponible,venta,95000.0,dolar,0,0,Calacoto,La Paz,300.0,-16.539333,-68.073975
DEP00055,departamento,disponible,venta,265000.0,dolar,4,5,San Miguel,La Paz,264.0,-16.543468,-68.078346
DEP00056,departamento,disponible,venta,285000.0,dolar,3,3,Obrajes,La Paz,232.0,-16.523947,-68.110794
DEP00057,departamento,disponible,alquiler,480.0,dolar,1,1,San Jorge,La Paz,35.0,-16.513803,-68.121765
CAS00034,casa,disponible,alquiler,1800.0,dolar,4,6,Achumani,La Paz,450.0,-16.510059,-68.053673
DEP00058,departamento,disponible,alquiler,1150.0,dolar,3,4,Calacoto,La Paz,153.0,-16.540731,-68.087448
DEP00059,departamento,disponible,venta,33333.0,dolar,1,1,Cota Cota,La Paz,33.0,-16.541842,-68.06826
CAS00035,casa,disponible,alquiler,1800.0,dolar,4,5,Achumani,La Paz,530.0,-16.50934,-68.054207
OFI00007,oficina,disponible,alquiler,3835.0,dolar,5,2,Calacoto,La Paz,451.0,-16.541143,-68.084953
CAS00036,casa,disponible,alquiler,1400.0,dolar,3,2,Calacoto,La Paz,150.0,-16.54213,-68.087013
DEP00060,departamento,disponible,venta,277000.0,dolar,4,6,Calacoto,La Paz,216.0,-16.540525,-68.088478
DEP00061,departamento,disponible,alquiler,550.0,dolar,2,3,San Jorge,La Paz,142.0,-16.511848,-68.122208
DEP00062,departamento,disponible,venta,125000.0,dolar,3,3,Obrajes,La Paz,116.0,-16.524029,-68.111137
DEP00063,departamento,disponible,alquiler,650.0,dolar,3,4,Obrajes,La Paz,130.0,-16.528616,-68.101952
CAS00037,casa,disponible,anticretico,165000.0,dolar,4,5,Calacoto,La Paz,400.0,-16.537172,-68.077621
DEP00064,departamento,disponible,venta,114400.0,dolar,2,2,Achumani,La Paz,148.0,-16.513887,-68.059166
OFI00008,oficina,disponible,venta,205000.0,dolar,5,2,San Miguel,La Paz,138.0,-16.542131,-68.079163
DEP00065,departamento,disponible,venta,115000.0,dolar,2,3,Achumani,La Paz,100.0,-16.507954,-68.054138
DEP00066,departamento,disponible,alquiler,350.0,dolar,1,1,San Jorge,La Paz,79.0,-16.510654,-68.122742
OFI00009,oficina,disponible,alquiler,1500.0,dolar,16,7,Irpavi,La Paz,430.0,-16.525879,-68.086182
DEP00067,departamento,disponible,alquiler,1200.0,dolar,3,5,Calacoto,La Paz,211.0,-16.541471,-68.084808
OFI00010,oficina,disponible,venta,300000.0,dolar,10,5,Obrajes,La Paz,298.0,-16.527472,-68.106056
DEP00068,departamento,disponible,venta,140000.0,dolar,3,3,Seguencoma,La Paz,140.0,-16.544146,-68.095856
CAS00038,casa,disponible,venta,650000.0,dolar,4,6,Auquisamaña,La Paz,469.0,-16.548136,-68.069206
CAS00039,casa,disponible,venta,820000.0,dolar,4,5,Auquisamaña,La Paz,513.0,-16.548796,-68.063499
DEP00069,departamento,disponible,alquiler,370.0,dolar,2,2,San Jorge,La Paz,75.0,-16.512342,-68.122208
EDI00002,edificio,disponible,venta,4700000.0,dolar,44,26,Sopocachi,La Paz,6000.0,-16.513618,-68.128456
CAS00040,casa,disponible,venta,550000.0,dolar,4,4,Obrajes,La Paz,430.0,-16.52693,-68.102036
DEP00070,departamento,disponible,alquiler,1200.0,dolar,2,2,Calacoto,La Paz,106.0,-16.541471,-68.088692
CAS00041,casa,disponible,venta,770000.0,dolar,12,12,Miraflores,La Paz,997.0,-16.488312,-68.122551
DEP00071,departamento,disponible,venta,98100.0,dolar,2,2,Achumani,La Paz,72.0,-16.50894,-68.05143
DEP00072,departamento,disponible,anticretico,20000.0,dolar,1,1,Irpavi,La Paz,50.0,-16.515511,-68.086098
DEP00073,departamento,disponible,venta,165000.0,dolar,3,3,Sopocachi,La Paz,109.0,-16.515759,-68.126648
CAS00042,casa,disponible,alquiler,1600.0,dolar,5,6,Achumani,La Paz,500.0,-16.511932,-68.056374
DEP00074,departamento,disponible,venta,135700.0,dolar,3,4,Achumani,La Paz,119.0,-16.509113,-68.051331
CAS00043,casa,disponible,venta,750000.0,dolar,5,6,Achumani,La Paz,467.0,-16.519554,-68.064049
LOC00005,local comercial,disponible,alquiler,300.0,dolar,1,1,Obrajes,La Paz,30.0,-16.525675,-68.109764
DEP00075,departamento,disponible,venta,139000.0,dolar,3,3,Achumani,La Paz,127.0,-16.529749,-68.074547
DEP00076,departamento,disponible,alquiler,400.0,dolar,1,2,Calacoto,La Paz,80.0,-16.540731,-68.084267
DEP00077,departamento,disponible,alquiler,510.0,dolar,3,4,Achumani,La Paz,149.0,-16.524647,-68.067574
DEP00078,departamento,disponible,anticretico,35000.0,dolar,3,3,Irpavi,La Paz,92.0,-16.505152,-68.084114
CAS00044,casa,disponible,venta,250000.0,dolar,3,4,Cota Cota,La Paz,259.0,-16.540165,-68.071465
CAS00045,casa,disponible,alquiler,1500.0,dolar,4,6,Achumani,La Paz,470.0,-16.534149,-68.074173
DEP00079,departamento,disponible,alquiler,470.0,dolar,2,3,Calacoto,La Paz,88.0,-16.539249,-68.090439
DEP00080,departamento,disponible,alquiler,1200.0,dolar,3,4,Achumani,La Paz,160.0,-16.527836,-68.070305
DEP00081,departamento,disponible,venta,98200.0,dolar,3,2,Achumani,La Paz,110.0,-16.524698,-68.055344
TER00008,terreno,disponible,venta,155000.0,dolar,0,0,Río Abajo,La Paz,1287.0,-16.607428,-68.07061
DEP00082,departamento,disponible,venta,55555.0,dolar,1,1,Centro,La Paz,55.0,-16.485556,-68.1409
OFI00011,oficina,disponible,venta,50000.0,dolar,2,1,San Miguel,La Paz,43.0,-16.540588,-68.07943
CAS00046,casa,disponible,venta,890000.0,dolar,8,11,Obrajes,La Paz,1019.0,-16.524975,-68.10849
LOC00006,local comercial,disponible,alquiler,4000.0,dolar,2,5,San Miguel,La Paz,409.0,-16.543324,-68.077789
CAS00047,casa,disponible,alquiler,1500.0,dolar,4,4,Achumani,La Paz,530.0,-16.518805,-68.065842
DEP00083,departamento,disponible,alquiler,350.0,dolar,3,3,Calacoto,La Paz,130.0,-16.538591,-68.074394
CAS00048,casa,disponible,venta,918267.0,dolar,22,16,Centro,La Paz,754.0,-16.495802,-68.133797
OFI00012,oficina,disponible,alquiler,1200.0,dolar,3,5,Calacoto,La Paz,240.0,-16.539333,-68.082123
CAS00049,casa,disponible,venta,350000.0,dolar,3,3,Achumani,La Paz,325.0,-16.510771,-68.058167
DEP00084,departamento,disponible,venta,72500.0,dolar,1,1,Irpavi,La Paz,50.0,-16.529211,-68.085495
TER00009,terreno,disponible,venta,59000.0,dolar,0,0,Achumani,La Paz,305.0,-16.50502,-68.056183
DEP00085,departamento,disponible,venta,155000.0,dolar,3,3,San Jorge,La Paz,121.0,-16.511017,-68.123558
LOC00007,local comercial,disponible,venta,697.0,dolar,1,2,San Miguel,La Paz,22.0,-16.543262,-68.078003
CAS00050,casa,disponible,anticretico,90000.0,dolar,3,5,Achumani,La Paz,333.0,-16.514606,-68.058929
OFI00013,oficina,disponible,alquiler,25000.0,dolar,12,4,San Jorge,La Paz,268.0,-16.507219,-68.126373
LOC00008,local comercial,disponible,venta,42552.0,dolar,1,1,Achumani,La Paz,48.0,-16.522951,-68.057465
DEP00086,departamento,disponible,alquiler,480.0,dolar,1,1,San Miguel,La Paz,34.0,-16.544455,-68.079758
DEP00087,departamento,disponible,venta,215000.0,dolar,3,5,Sopocachi,La Paz,198.0,-16.512754,-68.123688
CAS00051,casa,disponible,alquiler,1600.0,dolar,3,4,Achumani,La Paz,300.0,-16.528555,-68.069054
DEP00088,departamento,disponible,venta,155000.0,dolar,2,3,Los Pinos,La Paz,106.0,-16.54501,-68.07045
CAS00052,casa,disponible,alquiler,2200.0,dolar,4,6,Irpavi,La Paz,410.0,-16.525673,-68.087128
EDI00003,edificio,disponible,venta,4770000.0,dolar,25,12,Miraflores,La Paz,3270.0,-16.494236,-68.121117
DEP00089,departamento,disponible,venta,260000.0,dolar,3,5,Auquisamaña,La Paz,202.0,-16.547087,-68.076591
DEP00090,departamento,disponible,alquiler,850.0,dolar,2,3,Los Pinos,La Paz,127.0,-16.539703,-68.076202
DEP00091,departamento,disponible,alquiler,480.0,dolar,1,1,Calacoto,La Paz,45.0,-16.538366,-68.076202
OFI00014,oficina,disponible,venta,180000.0,dolar,8,3,San Miguel,La Paz,178.0,-16.541759,-68.078781
DEP00092,departamento,disponible,alquiler,2500.0,dolar,4,5,Auquisamaña,La Paz,350.0,-16.547354,-68.07383
DEP00093,departamento,disponible,venta,115000.0,dolar,2,2,Irpavi,La Paz,95.0,-16.502035,-68.083138
DEP00094,departamento,disponible,venta,222000.0,dolar,3,4,Obrajes,La Paz,130.0,-16.524893,-68.111649
DEP00095,departamento,disponible,venta,106000.0,dolar,2,2,Achumani,La Paz,83.0,-16.516335,-68.063904
CAS00053,casa,disponible,alquiler,2000.0,dolar,4,5,Achumani,La Paz,460.0,-16.531712,-68.063744
DEP00096,departamento,disponible,alquiler,1500.0,dolar,3,5,Auquisamaña,La Paz,205.0,-16.548466,-68.075752
TER00010,terreno,disponible,venta,1350000.0,dolar,0,0,San Miguel,La Paz,630.0,-16.542953,-68.078217
OFI00015,oficina,disponible,alquiler,5000.0,dolar,3,4,San Miguel,La Paz,580.0,-16.543036,-68.079376
OFI00016,oficina,disponible,alquiler,4600.0,dolar,3,2,Sopocachi,La Paz,72.0,-16.51156,-68.128113
DEP00097,departamento,disponible,alquiler,300.0,dolar,3,3,Irpavi,La Paz,130.0,-16.521065,-68.087555
CAS00054,casa,disponible,alquiler,2500.0,dolar,4,7,Achumani,La Paz,361.0,-16.533831,-68.070122
OFI00017,oficina,disponible,alquiler,330.0,dolar,3,2,San Jorge,La Paz,70.0,-16.511602,-68.122459
LOC00009,local comercial,disponible,venta,42552.0,dolar,1,1,Achumani,La Paz,48.0,-16.518887,-68.056953
CAS00055,casa,disponible,venta,130747.0,dolar,3,4,Achocalla,La Paz,430.0,-16.588949,-68.146523
DEP00098,departamento,disponible,venta,230000.0,dolar,3,5,Obrajes,La Paz,248.0,-16.528152,-68.105728
CAS00056,casa,disponible,alquiler,800.0,dolar,3,4,Cota Cota,La Paz,280.0,-16.539448,-68.057892
DEP00099,departamento,disponible,venta,82000.0,dolar,3,3,Achumani,La Paz,91.0,-16.518599,-68.06105
CAS00057,casa,disponible,alquiler,600.0,dolar,4,6,Achumani,La Paz,260.0,-16.515594,-68.056099
DEP00100,departamento,disponible,venta,312500.0,dolar,3,4,Obrajes,La Paz,180.0,-16.525017,-68.112511
DEP00101,departamento,disponible,venta,203000.0,dolar,3,4,Obrajes,La Paz,114.0,-16.525593,-68.112335
CAS00058,casa,disponible,venta,400000.0,dolar,4,4,Achumani,La Paz,351.0,-16.514236,-68.059189
DEP00102,departamento,disponible,venta,200000.0,dolar,3,2,Sopocachi,La Paz,87.0,-16.507931,-68.128159
LOC00010,local comercial,disponible,alquiler,14000.0,dolar,2,1,Achumani,La Paz,186.0,-16.534428,-68.075462
DEP00103,departamento,disponible,venta,185000.0,dolar,4,3,Sopocachi,La Paz,167.0,-16.5137,-68.130516
LOC00011,local comercial,disponible,alquiler,450.0,dolar,1,2,Calacoto,La Paz,79.0,-16.541183,-68.088341
TER00011,terreno,disponible,venta,65000.0,dolar,0,0,Irpavi,La Paz,450.0,-16.501232,-68.075623
OFI00018,oficina,disponible,venta,52000.0,dolar,1,1,Calacoto,La Paz,71.0,-16.540649,-68.084702
CAS00059,casa,disponible,venta,332000.0,dolar,3,3,Río Abajo,La Paz,320.0,-16.61084,-68.070152
CAS00060,casa,disponible,alquiler,2500.0,dolar,5,4,Obrajes,La Paz,260.0,-16.524214,-68.111694
DEP00104,departamento,disponible,venta,83900.0,dolar,2,2,Irpavi,La Paz,70.0,-16.529881,-68.088654
OFI00019,oficina,disponible,alquiler,1400.0,dolar,2,2,San Jorge,La Paz,214.0,-16.510635,-68.124611
DEP00105,departamento,disponible,venta,93000.0,dolar,3,2,Alto Obrajes,La Paz,118.0,-16.522814,-68.106262
LOC00012,local comercial,disponible,alquiler,900.0,dolar,1,2,Achumani,La Paz,77.0,-16.518229,-68.063477
CAS00061,casa,disponible,venta,330000.0,dolar,3,3,Irpavi,La Paz,311.0,-16.516045,-68.086098
CAS00062,casa,disponible,alquiler,1200.0,dolar,8,3,Miraflores,La Paz,330.0,-16.49366,-68.121887
TER00012,terreno,disponible,venta,160000.0,dolar,0,0,Obrajes,La Paz,224.0,-16.523041,-68.109589
CAS00063,casa,disponible,venta,850000.0,dolar,4,5,La Florida,La Paz,1000.0,-16.549154,-68.086777
DEP00106,departamento,disponible,venta,110000.0,dolar,3,2,Achumani,La Paz,124.0,-16.523672,-68.051407
TER00013,terreno,disponible,venta,737360.0,dolar,0,0,Achumani,La Paz,1418.0,-16.518742,-68.058823
TER00014,terreno,disponible,venta,93800.0,dolar,0,0,Río Abajo,La Paz,852.0,-16.635227,-68.047943
CAS00064,casa,disponible,alquiler,2200.0,dolar,5,3,Calacoto,La Paz,188.0,-16.543694,-68.085983
OFI00020,oficina,disponible,alquiler,3900.0,dolar,15,8,Calacoto,La Paz,545.0,-16.5429,-68.084435
OFI00021,oficina,disponible,alquiler,1000.0,dolar,4,3,Calacoto,La Paz,143.0,-16.539888,-68.081863
OFI00022,oficina,disponible,alquiler,440.0,dolar,4,1,Calacoto,La Paz,97.0,-16.545504,-68.083839
LOC00013,local comercial,disponible,venta,249000.0,dolar,2,4,Achumani,La Paz,215.0,-16.524399,-68.067772
DEP00107,departamento,disponible,alquiler,500.0,dolar,3,3,Calacoto,La Paz,140.0,-16.538673,-68.078346
DEP00108,departamento,disponible,alquiler,800.0,dolar,3,5,Achumani,La Paz,460.0,-16.526539,-68.069656
DEP00109,departamento,disponible,venta,175000.0,dolar,3,3,La Florida,La Paz,150.0,-16.550434,-68.087502
LOC00014,local comercial,disponible,venta,450000.0,dolar,3,5,Centro,La Paz,343.0,-16.500801,-68.132935
OFI00023,oficina,disponible,alquiler,750.0,dolar,6,4,Sopocachi,La Paz,145.0,-16.508516,-68.126907
DEP00110,departamento,disponible,venta,125000.0,dolar,3,4,Achumani,La Paz,152.0,-16.520451,-68.0597
CAS00065,casa,disponible,venta,622000.0,dolar,7,6,Obrajes,La Paz,557.0,-16.528555,-68.103493
CAS00066,casa,disponible,venta,490000.0,dolar,8,7,Achumani,La Paz,573.0,-16.534355,-68.070091
OFI00024,oficina,disponible,alquiler,630.0,dolar,5,2,Los Pinos,La Paz,104.0,-16.540813,-68.07634
DEP00111,departamento,disponible,alquiler,1300.0,dolar,3,5,Calacoto,La Paz,254.0,-16.540073,-68.083923
CAS00067,casa,disponible,venta,1200000.0,dolar,7,8,San Pedro,La Paz,900.0,-16.504402,-68.1315
CAS00068,casa,disponible,venta,600000.0,dolar,4,7,Aranjuez,La Paz,500.0,-16.557823,-68.11219
CAS00069,casa,disponible,venta,950000.0,dolar,6,5,Calacoto,La Paz,600.0,-16.541719,-68.089935
DEP00112,departamento,disponible,venta,108000.0,dolar,2,2,Irpavi,La Paz,80.0,-16.515553,-68.08799
CAS00070,casa,disponible,venta,335000.0,dolar,4,5,Calacoto,La Paz,272.0,-16.543776,-68.084442
DEP00113,departamento,disponible,alquiler,550.0,dolar,3,3,Calacoto,La Paz,150.0,-16.538097,-68.07637
CAS00071,casa,disponible,venta,850000.0,dolar,4,8,Achocalla,La Paz,1020.0,-16.572857,-68.131714
CAS00072,casa,disponible,alquiler,1250.0,dolar,8,4,Calacoto,La Paz,220.0,-16.542788,-68.086418
DEP00114,departamento,disponible,alquiler,550.0,dolar,3,3,Obrajes,La Paz,116.0,-16.525181,-68.108902
CAS00073,casa,disponible,alquiler,1400.0,dolar,4,5,Calacoto,La Paz,320.0,-16.536926,-68.073586
