id,precio_log_iqr,area_m2_log_iqr_std,nro_ambientes_log_iqr_std,nro_banios_log_iqr_std,estado_codL_std,oferta_codL_std,tipo_codT_std,ciudad_codT_std,zona_codT_std,latitud_std,longitud_std
LOC00003,12.269052139516223,-0.30132940851456186,-0.13860282561592888,0.6279067730828085,-0.016114366641495355,0.8280415687087431,-0.16296556355542782,-0.9483664637200454,-0.6375017536909693,0.947633779262791,-0.9796456705541735
DEP00019,6.2166061010848646,-1.3929655965846517,-0.7603965937397531,-0.7715941649958569,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.3352259276582124,0.9171161955642081,-0.9880866959726825
OFI00005,7.824445930877619,0.2311034228443712,2.1100721728292675,1.1418192185635814,-0.016114366641495355,-1.222499172317344,-0.5694845184983812,-0.9483664637200454,-0.2923093286751119,0.9308972686968662,-0.99846814916959
DEP00020,12.206077645517674,-0.5063730495465576,0.30256687375989233,0.6279067730828085,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.2923093286751119,0.9323241347451142,-0.9990487139692761
DEP00021,10.702007748675776,-1.7199281793609313,-0.7603965937397531,-0.7715941649958569,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.03550230291050186,0.9186567322829663,-0.9731726404842709
TER00003,11.034905792929415,0.2311034228443712,-1.8233600612393985,-1.830275755538732,-0.016114366641495355,0.8280415687087431,1.7525844210160881,-0.9483664637200454,-0.23288985790720107,0.9020727797221975,-0.9970021304727261
DEP00022,10.993748398115178,-1.0611720188262554,-0.13860282561592888,-0.7715941649958569,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.14375043395479514,0.9907194503863516,-0.9963051235480873
CAS00019,13.060490101343552,0.7490117500626283,0.6447646777869178,1.1418192185635814,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,-0.6375017536909693,0.9405592756902382,-0.9848283737553187
CAS00020,13.795308871054397,0.8362488319963093,0.6447646777869178,1.1418192185635814,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,1.3197434461386917,0.931208367374048,-0.9944938930390799
DEP00023,11.608244735642321,-0.8101168252497112,-0.13860282561592888,-0.15230513432444534,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.6375017536909693,0.9510199687106249,-0.9828509149124587
DEP00024,11.736077016252437,-0.8896946662835649,-0.13860282561592888,-0.15230513432444534,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.7794084754500027,0.9309002600302984,-0.9925477048728831
DEP00025,6.040254711277414,-0.6142941979272513,-0.13860282561592888,-0.15230513432444534,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.15883918240264788,0.9535147407949808,-1.0058858828398298
DEP00026,5.942799375126701,-0.5695518282801942,0.30256687375989233,0.2870874255470182,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.8360038003309732,0.9151299501637108,-0.9896469381558187
DEP00027,6.621405651764134,-0.3684604581521362,0.30256687375989233,0.6279067730828085,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.9160692288621365,-0.9914330698322378
DEP00028,11.695255355062795,-0.7912811624851104,-0.13860282561592888,0.2870874255470182,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.2923093286751119,0.9366825075591498,-1.0012240832789345
DEP00029,12.980802117227352,0.40603027432158406,0.6447646777869178,0.9063764562184295,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.915918166523694,-0.9906484227216783
CAS00021,13.296318365198623,0.7321943200056277,0.6447646777869178,1.3457690160898932,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,-1.1908548128524579,0.9181003442641493,-0.9881936746033874
DEP00030,6.803505257608338,-0.6613924897660397,0.30256687375989233,0.2870874255470182,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.9150252534935025,-0.9921835660722261
DEP00031,6.133398042996649,-0.8590175717339261,-0.13860282561592888,0.2870874255470182,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.918902021624591,-0.9873460746832246
DEP00032,12.166817131771358,-0.23888586685996008,0.30256687375989233,0.6279067730828085,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.909732088981187,-0.9910187333664101
DEP00033,6.3473892096560105,-0.5842187294675534,0.30256687375989233,0.6279067730828085,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.3352259276582124,0.9090560476249951,-0.9868531500694592
DEP00034,6.398594934535208,-0.7637509615609743,-0.13860282561592888,-0.15230513432444534,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.8360038003309732,0.9094838083061247,-0.9887742394030676
TER00004,11.240722963366833,1.306167828168071,-1.8233600612393985,-1.830275755538732,-0.016114366641495355,0.8280415687087431,1.7525844210160881,-0.9483664637200454,-0.7794084754500027,0.9708076393797227,-0.9933858412987863
DEP00035,10.702007748675776,0.32417565146266586,-0.7603965937397531,-0.7715941649958569,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.0335909763341673,0.9037135261110076,-0.9779348353755134
LOC00004,10.617049917838665,-1.4302485301236774,-0.7603965937397531,-0.7715941649958569,-0.016114366641495355,0.8280415687087431,-0.16296556355542782,-0.9483664637200454,-0.6375017536909693,0.9460334158753401,-0.9787729718014224
DEP00036,11.350418300109132,-0.35691628591283453,0.30256687375989233,0.2870874255470182,-0.016114366641495355,-0.1972288018043005,-0.8037047775075877,-0.9483664637200454,0.2381095318881303,0.9940996571673156,-1.0143898610679478
EDI00001,15.068273812173887,2.1289710105861306,1.8538893676852144,1.832160812854515,-0.016114366641495355,0.8280415687087431,3.757222820917717,-0.9483664637200454,0.2381095318881303,0.9798534316855957,-1.0122864966058756
CAS00022,7.048386408721883,0.5928659015467422,0.6447646777869178,1.1418192185635814,-0.016114366641495355,-1.222499172317344,0.11763177455760256,-0.9483664637200454,0.12371607615946424,0.8745360597910738,-0.9992906502571645
DEP00037,6.398594934535208,-0.9432831936543945,-0.13860282561592888,-0.15230513432444534,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-0.15883918240264788,0.9569921659125645,-1.007084866416217
DEP00038,6.673297967767654,-0.6613924897660397,0.30256687375989233,0.2870874255470182,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.9150252534935025,-0.9911944251945224
